annotation_approver,id,label,text,user
,66518,108,"Agradecimiento, Orden Amenazante, Orden Amenazante, Aprobacion, Agradecimiento, Rechazo, Orden Amistosa, Insulto, Orden Amistosa, Aprobacion",1
,66519,108,"Orden Amistosa, Aprobacion, Orden Amistosa, Agradecimiento, Orden Amistosa, Aprobacion, Pedido de ayuda, Amenaza, Saludo, Rechazo",1
,66520,109,"Pedir Disculpas, Orden Amistosa, Pedido de ayuda",1
,66521,110,"Orden Amistosa, Pedir Disculpas, Saludo, Saludo, Agradecimiento, Agradecimiento",1
,66522,107,"Insulto, Pedir Disculpas, Orden Amenazante, Pedir Disculpas, Agradecimiento, Insulto, Saludo, Pedir Disculpas, Saludo, Insulto",1
,66523,108,"Rechazo, Orden Amenazante, Pedir Disculpas, Orden Amenazante, Pedir Disculpas, Pedir Disculpas, Pedido de ayuda, Orden Amistosa",1
,66524,108,"Orden Amistosa, Orden Amenazante, Orden Amistosa, Aprobacion, Pedir Disculpas, Orden Amenazante, Orden Amenazante",1
,66525,108,Amenaza,1
,66526,109,"Aprobacion, Aprobacion, Saludo, Saludo, Insulto, Agradecimiento",1
,66527,108,"Agradecimiento, Pedir Disculpas, Aprobacion, Pedido de ayuda, Insulto, Pedir Disculpas, Insulto",1
,66528,107,"Amenaza, Agradecimiento, Orden Amistosa",1
,66529,109,"Orden Amistosa, Saludo, Saludo, Pedido de ayuda, Saludo, Saludo, Pedir Disculpas",1
,66530,110,"Saludo, Pedir Disculpas, Orden Amistosa, Agradecimiento, Aprobacion, Saludo, Agradecimiento, Aprobacion",1
,66531,108,"Orden Amenazante, Insulto, Pedir Disculpas",1
,66532,108,"Aprobacion, Orden Amistosa, Rechazo, Pedido de ayuda, Pedido de ayuda, Aprobacion, Saludo",1
,66533,107,"Aprobacion, Rechazo, Aprobacion, Pedir Disculpas, Insulto, Aprobacion, Aprobacion, Insulto",1
,66534,110,"Saludo, Pedir Disculpas, Orden Amistosa, Pedido de ayuda, Saludo, Saludo, Pedir Disculpas, Aprobacion, Saludo",1
,66535,108,"Amenaza, Saludo, Agradecimiento, Orden Amenazante, Saludo, Pedir Disculpas, Pedido de ayuda",1
,66536,110,"Saludo, Rechazo, Aprobacion, Orden Amistosa, Aprobacion, Orden Amistosa, Agradecimiento, Pedir Disculpas",1
,66537,110,"Pedir Disculpas, Orden Amistosa, Aprobacion, Agradecimiento",1
,66538,108,"Orden Amistosa, Amenaza, Orden Amistosa, Insulto, Pedir Disculpas, Orden Amenazante, Insulto, Aprobacion, Aprobacion, Aprobacion",1
,66539,110,"Orden Amistosa, Agradecimiento, Orden Amistosa, Aprobacion, Pedir Disculpas",1
,66540,108,"Amenaza, Agradecimiento, Saludo, Orden Amenazante, Amenaza, Orden Amenazante",1
,66541,110,"Pedir Disculpas, Orden Amistosa, Orden Amistosa",1
,66542,108,"Rechazo, Saludo, Agradecimiento, Orden Amistosa, Pedido de ayuda, Agradecimiento, Insulto, Insulto, Pedir Disculpas",1
,66543,108,"Insulto, Saludo, Pedir Disculpas, Rechazo, Amenaza, Orden Amistosa",1
,66544,108,"Pedir Disculpas, Orden Amistosa, Rechazo, Rechazo, Amenaza, Orden Amenazante, Insulto",1
,66545,107,"Agradecimiento, Rechazo, Pedido de ayuda, Saludo, Orden Amistosa, Agradecimiento, Orden Amistosa, Insulto, Saludo, Pedir Disculpas",1
,66546,110,"Aprobacion, Orden Amistosa, Orden Amistosa, Pedir Disculpas, Saludo, Rechazo",1
,66547,107,"Aprobacion, Orden Amistosa, Rechazo, Pedido de ayuda, Orden Amistosa, Saludo, Aprobacion, Agradecimiento, Orden Amistosa, Agradecimiento",1
,66548,108,"Agradecimiento, Amenaza, Amenaza",1
,66549,110,"Orden Amistosa, Rechazo, Orden Amistosa, Aprobacion, Aprobacion, Aprobacion, Agradecimiento, Pedir Disculpas, Orden Amistosa",1
,66550,108,"Agradecimiento, Saludo, Saludo, Rechazo, Pedido de ayuda",1
,66551,108,"Orden Amenazante, Agradecimiento, Agradecimiento, Pedir Disculpas, Orden Amenazante, Saludo, Aprobacion",1
,66552,108,"Aprobacion, Pedir Disculpas, Orden Amistosa, Amenaza, Pedido de ayuda, Agradecimiento",1
,66553,108,"Amenaza, Rechazo, Orden Amenazante, Orden Amistosa, Agradecimiento, Agradecimiento",1
,66554,108,"Orden Amistosa, Saludo, Pedido de ayuda, Aprobacion, Agradecimiento, Saludo, Pedir Disculpas",1
,66555,108,"Saludo, Orden Amenazante, Orden Amenazante, Orden Amenazante, Insulto, Aprobacion, Saludo",1
,66556,110,"Aprobacion, Saludo, Rechazo",1
,66557,107,"Pedir Disculpas, Orden Amenazante, Pedir Disculpas, Aprobacion, Aprobacion, Saludo, Pedir Disculpas, Aprobacion, Pedir Disculpas",1
,66558,107,"Insulto, Agradecimiento, Orden Amistosa, Orden Amistosa, Pedir Disculpas, Pedido de ayuda, Agradecimiento",1
,66559,107,"Agradecimiento, Agradecimiento, Amenaza, Rechazo, Orden Amistosa, Agradecimiento",1
,66560,109,"Orden Amistosa, Agradecimiento, Insulto",1
,66561,107,"Orden Amistosa, Saludo, Saludo, Amenaza",1
,66562,107,"Pedir Disculpas, Agradecimiento, Agradecimiento, Aprobacion, Saludo, Amenaza, Saludo, Pedido de ayuda, Orden Amistosa, Amenaza",1
,66563,109,"Saludo, Pedir Disculpas, Aprobacion, Saludo, Aprobacion, Agradecimiento, Pedido de ayuda, Agradecimiento",1
,66564,107,"Rechazo, Agradecimiento, Orden Amistosa, Insulto, Agradecimiento, Orden Amenazante, Agradecimiento, Orden Amistosa",1
,66565,107,"Aprobacion, Orden Amistosa, Agradecimiento, Aprobacion, Orden Amenazante, Orden Amistosa, Agradecimiento, Pedir Disculpas",1
,66566,108,"Aprobacion, Aprobacion, Pedido de ayuda, Orden Amenazante, Aprobacion",1
,66567,107,"Aprobacion, Aprobacion, Agradecimiento, Agradecimiento, Rechazo, Orden Amenazante, Saludo, Pedir Disculpas",1
,66568,107,"Orden Amistosa, Orden Amenazante",1
,66569,109,"Agradecimiento, Insulto, Rechazo, Saludo, Pedir Disculpas, Pedir Disculpas, Pedir Disculpas, Rechazo, Saludo, Pedir Disculpas",1
,66570,110,"Pedir Disculpas, Saludo, Saludo, Agradecimiento, Aprobacion, Saludo",1
,66571,107,"Saludo, Agradecimiento, Aprobacion, Agradecimiento, Aprobacion, Saludo, Saludo, Aprobacion, Pedido de ayuda, Saludo",1
,66572,109,"Aprobacion, Saludo, Orden Amistosa, Aprobacion, Aprobacion, Agradecimiento, Amenaza",1
,66573,108,"Saludo, Orden Amenazante, Amenaza, Pedir Disculpas, Saludo, Agradecimiento",1
,66574,108,"Orden Amenazante, Agradecimiento, Aprobacion, Insulto, Insulto",1
,66575,109,"Agradecimiento, Orden Amistosa, Aprobacion, Pedir Disculpas, Orden Amistosa, Insulto, Orden Amistosa, Pedir Disculpas",1
,66576,109,"Agradecimiento, Orden Amistosa, Rechazo, Orden Amenazante, Pedir Disculpas, Agradecimiento, Aprobacion",1
,66577,109,"Pedir Disculpas, Agradecimiento, Saludo, Orden Amistosa, Orden Amistosa, Insulto, Orden Amistosa, Orden Amistosa",1
,66578,110,"Orden Amistosa, Saludo, Pedir Disculpas, Pedir Disculpas, Aprobacion, Aprobacion, Rechazo, Orden Amistosa",1
,66579,110,"Aprobacion, Rechazo, Saludo, Aprobacion, Pedir Disculpas",1
,66580,107,"Rechazo, Pedir Disculpas, Amenaza, Pedir Disculpas, Saludo, Saludo, Agradecimiento, Pedido de ayuda",1
,66581,109,"Saludo, Amenaza, Pedir Disculpas",1
,66582,107,"Pedir Disculpas, Orden Amistosa, Amenaza, Agradecimiento, Amenaza, Orden Amistosa, Saludo",1
,66583,107,"Agradecimiento, Agradecimiento, Aprobacion, Saludo, Amenaza, Aprobacion",1
,66584,108,"Pedir Disculpas, Pedido de ayuda, Aprobacion, Agradecimiento, Pedido de ayuda",1
,66585,108,"Pedido de ayuda, Amenaza, Amenaza, Orden Amistosa, Saludo",1
,66586,107,"Aprobacion, Orden Amistosa, Amenaza, Rechazo",1
,66587,107,"Orden Amistosa, Orden Amistosa, Amenaza, Aprobacion, Pedido de ayuda, Insulto, Orden Amistosa, Amenaza",1
,66588,109,"Insulto, Aprobacion, Aprobacion",1
,66589,107,"Insulto, Orden Amistosa, Insulto",1
,66590,108,"Orden Amenazante, Amenaza, Saludo",1
,66591,108,"Orden Amenazante, Aprobacion, Saludo, Insulto, Insulto, Saludo, Pedir Disculpas",1
,66592,108,"Pedir Disculpas, Aprobacion, Insulto, Rechazo, Aprobacion, Amenaza, Insulto",1
,66593,108,"Aprobacion, Orden Amistosa, Saludo, Amenaza, Orden Amenazante, Orden Amistosa, Pedir Disculpas, Rechazo",1
,66594,107,"Agradecimiento, Pedir Disculpas, Saludo, Insulto, Rechazo, Aprobacion, Agradecimiento, Amenaza",1
,66595,109,"Aprobacion, Insulto, Orden Amistosa, Agradecimiento, Aprobacion",1
,66596,110,"Pedir Disculpas, Orden Amistosa",1
,66597,107,"Orden Amenazante, Amenaza, Orden Amistosa, Pedir Disculpas, Aprobacion",1
,66598,109,"Orden Amistosa, Saludo, Saludo, Pedir Disculpas, Insulto, Pedir Disculpas",1
,66599,110,"Aprobacion, Orden Amistosa, Saludo, Agradecimiento, Pedir Disculpas, Aprobacion, Rechazo",1
,66600,107,"Aprobacion, Aprobacion, Orden Amistosa, Pedir Disculpas, Orden Amistosa, Pedido de ayuda, Rechazo, Saludo, Insulto",1
,66601,107,"Orden Amenazante, Saludo",1
,66602,109,"Orden Amistosa, Orden Amistosa, Orden Amenazante, Aprobacion",1
,66603,110,"Pedir Disculpas, Pedir Disculpas, Agradecimiento, Orden Amistosa, Pedir Disculpas, Rechazo, Saludo, Aprobacion, Orden Amistosa",1
,66604,109,"Agradecimiento, Orden Amenazante, Saludo, Aprobacion",1
,66605,108,"Amenaza, Aprobacion, Saludo, Agradecimiento, Orden Amenazante, Aprobacion",1
,66606,110,"Pedir Disculpas, Agradecimiento, Agradecimiento",1
,66607,110,"Agradecimiento, Rechazo, Saludo, Agradecimiento",1
,66608,110,"Agradecimiento, Aprobacion, Pedir Disculpas, Aprobacion, Aprobacion, Aprobacion, Orden Amistosa, Saludo, Agradecimiento",1
,66609,110,"Aprobacion, Pedir Disculpas, Orden Amistosa",1
,66610,110,"Agradecimiento, Pedir Disculpas, Orden Amistosa, Agradecimiento",1
,66611,109,"Aprobacion, Orden Amistosa, Rechazo, Saludo, Pedir Disculpas, Amenaza",1
,66612,109,"Orden Amistosa, Aprobacion, Amenaza, Saludo, Agradecimiento",1
,66614,108,"Saludo, Agradecimiento, Amenaza, Aprobacion, Pedido de ayuda, Pedir Disculpas, Rechazo",1
,66615,110,"Saludo, Aprobacion, Agradecimiento, Agradecimiento, Agradecimiento, Rechazo, Orden Amistosa",1
,66616,107,"Pedir Disculpas, Orden Amistosa, Aprobacion, Pedido de ayuda, Insulto, Orden Amistosa, Rechazo",1
,66617,108,"Agradecimiento, Orden Amistosa, Amenaza, Orden Amenazante, Saludo, Aprobacion",1
,66618,107,"Aprobacion, Amenaza",1
,66619,109,"Saludo, Insulto, Pedir Disculpas",1
,66620,109,"Aprobacion, Orden Amistosa, Pedir Disculpas, Insulto, Saludo, Saludo, Insulto, Rechazo, Orden Amistosa",1
,66621,107,"Orden Amistosa, Saludo, Pedido de ayuda, Insulto, Pedir Disculpas",1
,66622,108,"Orden Amistosa, Insulto, Pedido de ayuda, Amenaza, Aprobacion, Rechazo, Agradecimiento, Agradecimiento, Pedido de ayuda",1
,66623,109,"Agradecimiento, Pedir Disculpas, Rechazo, Pedido de ayuda, Agradecimiento, Orden Amistosa, Saludo, Saludo, Orden Amistosa, Agradecimiento",1
,66624,107,"Insulto, Aprobacion, Aprobacion, Aprobacion, Amenaza, Aprobacion, Rechazo, Orden Amistosa, Aprobacion, Insulto",1
,66625,107,"Aprobacion, Pedido de ayuda",1
,66626,109,"Insulto, Orden Amistosa, Saludo, Saludo, Aprobacion, Agradecimiento, Pedir Disculpas",1
,66627,110,"Aprobacion, Aprobacion, Orden Amistosa",1
,66628,108,"Pedir Disculpas, Orden Amenazante, Orden Amistosa, Saludo, Saludo, Aprobacion, Orden Amistosa, Insulto, Insulto",1
,66629,108,"Pedir Disculpas, Pedir Disculpas, Agradecimiento, Amenaza, Orden Amistosa, Agradecimiento, Orden Amenazante, Saludo",1
,66630,110,"Agradecimiento, Aprobacion, Pedir Disculpas, Agradecimiento, Orden Amistosa",1
,66631,110,"Pedir Disculpas, Saludo",1
,66632,107,"Amenaza, Agradecimiento, Rechazo, Rechazo, Agradecimiento, Aprobacion, Orden Amenazante, Aprobacion",1
,66633,110,"Orden Amistosa, Orden Amistosa, Aprobacion",1
,66634,110,"Saludo, Pedir Disculpas, Aprobacion, Agradecimiento",1
,66635,108,"Saludo, Orden Amistosa, Insulto, Aprobacion, Amenaza, Orden Amenazante, Aprobacion, Orden Amenazante",1
,66636,107,"Agradecimiento, Pedir Disculpas, Saludo, Rechazo, Orden Amistosa, Amenaza, Agradecimiento, Agradecimiento",1
,66637,110,"Pedir Disculpas, Pedir Disculpas, Agradecimiento, Pedir Disculpas",1
,66638,109,"Pedir Disculpas, Pedir Disculpas, Insulto, Agradecimiento, Pedir Disculpas, Agradecimiento",1
,66639,107,"Agradecimiento, Insulto, Aprobacion, Insulto, Amenaza, Agradecimiento, Orden Amistosa",1
,66640,109,"Rechazo, Agradecimiento, Agradecimiento, Saludo, Insulto",1
,66641,107,"Orden Amistosa, Aprobacion, Saludo, Saludo, Pedir Disculpas, Insulto, Saludo, Amenaza, Orden Amistosa",1
,66642,107,"Aprobacion, Pedir Disculpas, Rechazo, Pedir Disculpas, Agradecimiento, Aprobacion, Amenaza",1
,66643,108,"Orden Amistosa, Orden Amistosa, Orden Amistosa, Saludo, Aprobacion, Pedido de ayuda, Orden Amistosa, Saludo, Amenaza, Pedido de ayuda",1
,66644,110,"Saludo, Saludo",1
,66645,108,"Orden Amistosa, Agradecimiento, Amenaza, Pedido de ayuda, Orden Amenazante",1
,66646,110,"Orden Amistosa, Orden Amistosa, Agradecimiento, Saludo, Agradecimiento",1
,66647,108,"Amenaza, Pedido de ayuda",1
,66648,110,"Orden Amistosa, Saludo, Saludo, Rechazo",1
,66649,107,"Pedir Disculpas, Amenaza, Aprobacion, Orden Amistosa, Agradecimiento, Aprobacion, Agradecimiento, Agradecimiento",1
,66650,108,"Saludo, Pedir Disculpas, Orden Amenazante, Saludo, Amenaza, Amenaza, Amenaza",1
,66651,110,"Saludo, Agradecimiento, Aprobacion, Agradecimiento, Saludo, Orden Amistosa",1
,66652,110,"Pedir Disculpas, Pedir Disculpas",1
,66653,110,"Agradecimiento, Aprobacion, Saludo",1
,66654,107,"Amenaza, Aprobacion, Insulto, Aprobacion",1
,66655,109,"Saludo, Orden Amistosa, Amenaza, Pedir Disculpas",1
,66656,107,"Pedir Disculpas, Pedido de ayuda, Saludo, Pedir Disculpas, Saludo, Saludo",1
,66657,107,"Agradecimiento, Amenaza, Agradecimiento",1
,66658,110,"Aprobacion, Aprobacion, Aprobacion",1
,66659,107,"Pedir Disculpas, Agradecimiento, Orden Amenazante, Saludo, Agradecimiento, Rechazo, Agradecimiento, Pedido de ayuda, Pedir Disculpas, Pedir Disculpas",1
,66660,107,"Orden Amistosa, Rechazo, Pedir Disculpas, Pedir Disculpas, Orden Amenazante, Pedir Disculpas, Agradecimiento, Pedido de ayuda, Pedir Disculpas",1
,66661,109,"Aprobacion, Aprobacion, Aprobacion, Saludo, Aprobacion, Agradecimiento, Agradecimiento, Orden Amistosa, Pedido de ayuda",1
,66662,109,"Amenaza, Pedir Disculpas, Saludo, Saludo, Aprobacion, Pedir Disculpas, Saludo, Agradecimiento, Saludo, Orden Amistosa",1
,66663,107,"Insulto, Orden Amenazante, Aprobacion, Agradecimiento",1
,66664,110,"Rechazo, Aprobacion, Aprobacion, Agradecimiento, Aprobacion, Saludo, Aprobacion, Saludo, Pedir Disculpas",1
,66665,109,"Orden Amistosa, Saludo, Pedido de ayuda, Aprobacion, Pedir Disculpas, Insulto",1
,66666,110,"Orden Amistosa, Aprobacion, Orden Amistosa, Orden Amistosa, Pedir Disculpas, Pedir Disculpas",1
,66667,107,"Amenaza, Saludo, Orden Amistosa",1
,66668,107,"Agradecimiento, Aprobacion, Pedir Disculpas, Aprobacion, Pedido de ayuda, Aprobacion, Agradecimiento, Aprobacion, Insulto",1
,66669,109,"Pedir Disculpas, Insulto",1
,66670,107,"Saludo, Saludo, Saludo, Orden Amistosa, Orden Amenazante",1
,66671,109,"Insulto, Aprobacion",1
,66672,109,"Aprobacion, Orden Amistosa, Agradecimiento, Aprobacion, Pedir Disculpas, Pedir Disculpas, Rechazo",1
,66673,109,"Agradecimiento, Pedir Disculpas, Aprobacion, Saludo, Agradecimiento, Pedir Disculpas, Aprobacion, Insulto",1
,66674,109,"Saludo, Pedir Disculpas, Pedido de ayuda, Saludo, Orden Amistosa",1
,66675,110,"Orden Amistosa, Orden Amistosa, Orden Amistosa, Aprobacion, Saludo, Aprobacion, Agradecimiento",1
,66676,108,"Insulto, Pedido de ayuda, Agradecimiento, Orden Amistosa, Agradecimiento, Pedido de ayuda",1
,66677,110,"Pedir Disculpas, Aprobacion, Saludo, Pedir Disculpas, Saludo, Aprobacion, Pedir Disculpas",1
,66678,110,"Rechazo, Saludo, Saludo, Saludo, Aprobacion",1
,66679,107,"Pedir Disculpas, Aprobacion, Agradecimiento, Insulto, Agradecimiento, Orden Amistosa, Pedido de ayuda, Amenaza, Pedir Disculpas",1
,66680,107,"Aprobacion, Agradecimiento, Orden Amenazante, Aprobacion, Aprobacion, Agradecimiento, Pedir Disculpas, Orden Amistosa, Orden Amistosa",1
,66681,107,"Pedir Disculpas, Saludo, Pedir Disculpas, Orden Amenazante, Agradecimiento, Pedir Disculpas, Pedir Disculpas, Aprobacion, Insulto",1
,66682,108,"Pedir Disculpas, Orden Amistosa, Amenaza, Amenaza, Rechazo, Aprobacion, Aprobacion, Orden Amistosa",1
,66683,110,"Orden Amistosa, Aprobacion, Orden Amistosa",1
,66684,107,"Agradecimiento, Agradecimiento, Agradecimiento, Orden Amenazante, Orden Amistosa, Aprobacion, Orden Amistosa, Insulto, Aprobacion",1
,66685,107,"Saludo, Insulto, Pedido de ayuda",1
,66686,108,"Saludo, Orden Amistosa, Saludo, Amenaza, Pedido de ayuda, Agradecimiento, Orden Amistosa, Aprobacion, Insulto, Saludo",1
,66687,107,"Agradecimiento, Orden Amistosa, Aprobacion, Orden Amenazante, Rechazo, Aprobacion",1
,66688,109,"Saludo, Rechazo, Saludo, Insulto",1
,66689,110,"Saludo, Rechazo, Agradecimiento, Aprobacion, Saludo, Orden Amistosa",1
,66691,110,"Saludo, Aprobacion, Aprobacion, Aprobacion, Agradecimiento, Orden Amistosa",1
,66694,110,"Agradecimiento, Aprobacion, Orden Amistosa, Orden Amistosa",1
,66695,110,"Saludo, Orden Amistosa, Saludo, Pedir Disculpas, Pedir Disculpas",1
,66696,109,"Agradecimiento, Insulto, Pedir Disculpas",1
,66697,110,"Pedir Disculpas, Pedir Disculpas, Agradecimiento, Agradecimiento",1
,66698,107,"Agradecimiento, Orden Amistosa, Orden Amistosa, Saludo, Saludo, Orden Amenazante, Pedir Disculpas, Saludo, Orden Amistosa, Amenaza",1
,66699,108,"Orden Amenazante, Insulto",1
,66700,108,"Orden Amenazante, Orden Amistosa, Orden Amenazante, Aprobacion, Pedir Disculpas, Orden Amistosa, Orden Amenazante",1
,66701,107,"Pedido de ayuda, Aprobacion, Orden Amistosa, Pedir Disculpas, Amenaza, Orden Amistosa",1
,66702,108,"Pedir Disculpas, Amenaza, Pedido de ayuda, Insulto, Orden Amenazante, Orden Amistosa, Insulto",1
,66703,108,"Orden Amistosa, Agradecimiento, Amenaza, Aprobacion, Saludo, Agradecimiento, Insulto, Pedido de ayuda, Pedir Disculpas, Agradecimiento",1
,66704,107,"Pedido de ayuda, Agradecimiento",1
,66705,108,"Aprobacion, Amenaza, Orden Amistosa, Saludo, Saludo, Orden Amenazante, Aprobacion",1
,66706,107,"Agradecimiento, Orden Amenazante",1
,66707,110,"Saludo, Pedir Disculpas, Saludo, Saludo, Saludo",1
,66708,107,"Saludo, Saludo, Pedir Disculpas, Saludo, Orden Amenazante, Rechazo, Orden Amistosa, Orden Amistosa",1
,66709,107,"Orden Amistosa, Pedir Disculpas, Saludo, Saludo, Orden Amenazante",1
,66710,109,"Orden Amistosa, Orden Amistosa, Orden Amistosa, Aprobacion, Saludo, Amenaza, Rechazo, Pedir Disculpas",1
,66711,110,"Rechazo, Orden Amistosa, Aprobacion",1
,66712,109,"Agradecimiento, Insulto, Rechazo, Rechazo, Aprobacion, Pedir Disculpas",1
,66714,107,"Orden Amenazante, Rechazo",1
,66715,107,"Orden Amenazante, Saludo, Aprobacion, Agradecimiento, Orden Amistosa, Orden Amistosa, Insulto, Orden Amistosa, Saludo",1
,66716,110,"Pedir Disculpas, Saludo, Orden Amistosa, Pedir Disculpas",1
,66717,107,"Pedir Disculpas, Pedir Disculpas, Orden Amenazante, Aprobacion, Agradecimiento",1
,66718,107,"Pedir Disculpas, Pedido de ayuda",1
,66719,110,"Rechazo, Pedir Disculpas, Agradecimiento, Saludo",1
,66720,107,"Orden Amenazante, Aprobacion, Saludo, Orden Amistosa",1
,66721,107,"Orden Amenazante, Saludo, Amenaza, Orden Amistosa, Orden Amistosa, Orden Amistosa, Orden Amistosa, Pedir Disculpas",1
,66722,109,"Aprobacion, Agradecimiento, Aprobacion, Insulto, Pedir Disculpas, Rechazo",1
,66723,107,"Orden Amistosa, Orden Amistosa, Pedido de ayuda",1
,66724,107,"Rechazo, Amenaza",1
,66725,109,"Saludo, Orden Amistosa, Insulto, Agradecimiento, Orden Amistosa",1
,66726,110,"Agradecimiento, Agradecimiento, Aprobacion, Saludo",1
,66727,107,"Aprobacion, Agradecimiento, Orden Amenazante, Saludo, Pedir Disculpas, Pedir Disculpas, Orden Amistosa, Agradecimiento",1
,66728,107,"Pedir Disculpas, Pedir Disculpas, Agradecimiento, Pedir Disculpas, Pedido de ayuda",1
,66729,108,"Agradecimiento, Aprobacion, Agradecimiento, Pedido de ayuda, Saludo, Orden Amenazante, Saludo, Pedir Disculpas",1
,66730,108,"Rechazo, Amenaza, Orden Amenazante",1
,66731,110,"Orden Amistosa, Agradecimiento, Saludo, Orden Amistosa, Aprobacion, Orden Amistosa",1
,66732,110,"Pedir Disculpas, Orden Amistosa, Aprobacion, Aprobacion, Agradecimiento, Saludo",1
,66733,109,"Aprobacion, Pedido de ayuda, Saludo, Saludo, Pedir Disculpas, Pedir Disculpas, Aprobacion, Pedir Disculpas, Pedir Disculpas, Agradecimiento",1
,66734,108,"Orden Amistosa, Saludo, Orden Amistosa, Rechazo, Orden Amenazante, Saludo, Pedir Disculpas, Rechazo, Saludo",1
,66735,108,"Orden Amenazante, Orden Amenazante, Aprobacion, Saludo, Orden Amistosa, Saludo, Pedir Disculpas, Pedir Disculpas",1
,66736,108,"Orden Amenazante, Orden Amenazante",1
,66737,110,"Aprobacion, Aprobacion, Aprobacion, Orden Amistosa, Aprobacion, Aprobacion, Saludo",1
,66738,109,"Agradecimiento, Agradecimiento, Aprobacion, Agradecimiento, Orden Amenazante, Aprobacion, Pedir Disculpas, Amenaza, Orden Amistosa",1
,66739,107,"Aprobacion, Rechazo, Amenaza, Rechazo, Agradecimiento, Pedir Disculpas, Agradecimiento, Saludo, Agradecimiento, Pedido de ayuda",1
,66740,110,"Aprobacion, Pedir Disculpas, Aprobacion, Rechazo",1
,66741,110,"Aprobacion, Agradecimiento, Pedir Disculpas, Agradecimiento",1
,66742,108,"Orden Amenazante, Amenaza, Aprobacion, Insulto, Pedir Disculpas, Aprobacion",1
,66743,110,"Pedir Disculpas, Agradecimiento, Pedir Disculpas, Agradecimiento, Orden Amistosa, Pedir Disculpas, Agradecimiento, Rechazo, Aprobacion",1
,66744,110,"Agradecimiento, Aprobacion, Aprobacion, Agradecimiento, Agradecimiento",1
,66745,110,"Aprobacion, Aprobacion, Saludo, Saludo, Orden Amistosa",1
,66746,107,"Saludo, Saludo, Orden Amistosa, Pedido de ayuda",1
,66747,107,"Saludo, Orden Amenazante, Aprobacion, Insulto, Saludo, Aprobacion",1
,66748,110,"Aprobacion, Aprobacion, Aprobacion, Orden Amistosa, Saludo, Pedir Disculpas, Aprobacion, Pedir Disculpas",1
,66749,109,"Orden Amenazante, Rechazo, Aprobacion, Pedir Disculpas, Pedir Disculpas, Orden Amistosa, Saludo, Aprobacion",1
,66750,109,"Orden Amistosa, Insulto, Saludo, Agradecimiento, Rechazo, Orden Amistosa, Orden Amistosa, Orden Amistosa, Pedir Disculpas, Saludo",1
,66751,110,"Agradecimiento, Pedir Disculpas, Orden Amistosa, Orden Amistosa",1
,66752,109,"Pedir Disculpas, Agradecimiento, Aprobacion, Aprobacion, Aprobacion, Pedir Disculpas, Insulto, Aprobacion",1
,66753,110,"Aprobacion, Aprobacion, Insulto, Aprobacion, Aprobacion, Pedir Disculpas, Aprobacion, Pedir Disculpas, Pedir Disculpas, Rechazo",1
,66754,110,"Pedir Disculpas, Orden Amistosa, Aprobacion, Agradecimiento, Saludo, Orden Amistosa",1
,66755,110,"Saludo, Aprobacion, Saludo, Orden Amistosa, Saludo, Saludo, Aprobacion, Saludo, Pedir Disculpas, Saludo",1
,66756,110,"Pedir Disculpas, Orden Amistosa, Saludo, Pedir Disculpas, Pedir Disculpas, Agradecimiento, Orden Amistosa, Aprobacion, Pedir Disculpas, Aprobacion",1
,66757,110,"Saludo, Pedir Disculpas, Agradecimiento, Orden Amistosa",1
,66758,107,"Orden Amistosa, Agradecimiento, Saludo, Pedido de ayuda, Agradecimiento, Amenaza",1
,66759,109,"Agradecimiento, Amenaza, Pedir Disculpas, Saludo, Pedir Disculpas, Pedir Disculpas, Saludo",1
,66760,107,"Pedir Disculpas, Pedir Disculpas, Saludo, Saludo, Orden Amistosa, Orden Amistosa, Orden Amistosa, Orden Amistosa, Pedido de ayuda",1
,66761,107,"Orden Amenazante, Insulto, Agradecimiento, Pedir Disculpas",1
,66762,108,"Aprobacion, Pedido de ayuda, Amenaza, Orden Amistosa, Orden Amenazante, Saludo, Agradecimiento, Pedir Disculpas, Pedir Disculpas",1
,66763,107,"Orden Amistosa, Orden Amistosa, Pedir Disculpas, Orden Amistosa, Saludo, Orden Amenazante, Orden Amistosa, Orden Amistosa, Orden Amistosa, Aprobacion",1
,66764,108,"Agradecimiento, Insulto, Orden Amenazante, Amenaza, Aprobacion, Agradecimiento, Orden Amistosa, Saludo",1
,66765,109,"Aprobacion, Agradecimiento, Orden Amenazante, Pedir Disculpas, Agradecimiento, Saludo",1
,66766,107,"Orden Amistosa, Pedido de ayuda, Pedir Disculpas, Agradecimiento, Orden Amistosa, Insulto, Orden Amistosa",1
,66767,108,"Pedido de ayuda, Pedido de ayuda, Amenaza, Saludo, Agradecimiento",1
,66768,110,"Orden Amistosa, Saludo, Agradecimiento, Rechazo, Aprobacion, Saludo, Aprobacion",1
,66769,108,"Agradecimiento, Pedido de ayuda, Aprobacion, Amenaza, Aprobacion, Insulto, Insulto",1
,66770,108,"Orden Amenazante, Aprobacion, Saludo, Insulto, Insulto, Saludo",1
,66771,108,"Orden Amenazante, Amenaza, Rechazo",1
,66773,108,"Agradecimiento, Orden Amistosa, Pedir Disculpas, Amenaza, Pedido de ayuda, Saludo, Insulto, Aprobacion, Pedir Disculpas",1
,66775,109,"Orden Amistosa, Agradecimiento, Insulto, Pedir Disculpas, Pedir Disculpas, Pedir Disculpas, Aprobacion",1
